review,graphics,matchmaking,store & microtransactions,technical_issue,mechanics,developer_support,event,community,hero_design,difficulty
không đăng nhập garena được thử đi thử lại vẫn vậy,0,0,0,2,0,0,0,0,0,0
sao game chơi toàn đuổi người chơi hoài vậy chơi được vài tháng cái lại vào game thì hiện lại đăng nhập từ đầu y như mới tải vậy là sao ạ cần lời giải thích,0,0,0,2,0,2,0,0,0,0
game tệ hại ghép trận toàn gặp phá game,0,2,0,0,0,0,0,2,0,0
đao truy hồn để giảm hồi máu mà nó vẫn hồi máu như thường mua về tốn chỗ,0,0,0,0,2,0,0,0,0,0
"hôm qua ngày 10 7 ,sinh nhật tôi vào lúc 23h43 tôi ghép 1 trận bot baron vì lỗi của game nên tôi đã không vào được trận ,và sau khi kết nối lại thì đã bị phạt vì afk tuy trận đó victory nhưng khi trận đấu kết thúc tôi vẫn không được cộng sao và còn bị trừ 8 uy tín ,tôi chỉ mong rằng nhà phát hành garena có thể khắc phục những lỗi game không đáng có và quan tâm đến cảm nhận của người chơi!",0,0,0,2,2,2,0,0,0,0
liên quân ghép trận tệ hại vậy,0,2,0,0,0,0,0,0,0,0
không vào trận được luôn á,0,0,0,2,0,0,0,0,0,0
lỗi kết nối hoài luôn,0,0,0,2,0,0,0,0,0,0
game kiểu gì y đang combat tự nhiên đứng máy luôn,0,0,0,2,0,0,0,0,0,0
"cái gì cũng kêu tải, tốn dung lượng cực lớn . cập nhật còn kêu tải tiếp",0,0,0,2,0,0,0,0,0,0
chơi hay nhưng lag lắm mọi người ạ game tải đồ hoạ rất lâu mong game cải thiện,1,0,0,2,0,1,0,0,0,0
sắp team gặp mấy thằng ngơ ngơ không,0,2,0,0,0,0,0,2,0,0
phá game trừ được 2 uy tín game quá tuyệt vời,0,0,0,0,2,0,0,0,0,0
tranh lane tố cáo không trừ uy tín chịu game,0,2,0,0,2,2,0,2,0,0
yêu cầu nhà phát hành cho ngay cái bảo vệ hạng mỗi khi có đứa afk 4 phút cuối trận,0,1,0,0,1,2,0,2,0,0
đang chơi toàn bị thoát ra,0,0,0,2,0,0,0,0,0,0
thật sự mà nói ở là game hay cũng không có gì cả nhưng những cái tướng phá rank ở mấy thằng trẻ trâu ở cần làm lại mà cả tự nhiên đang chơi không hack map không gì cả thoát ra vô lại mất tệ hại tài khoản,0,0,0,2,0,2,0,2,0,0
chỉnh sửa sức mạnh tệ hại,0,0,0,0,2,0,0,0,0,0
tệ hại để máy tầm 30 giây quay lại để afk,0,0,0,2,0,0,0,0,0,0
lag vô cùng không hiểu sao chứ,0,0,0,2,0,0,0,0,0,0
lỗi đăng nhập,0,0,0,2,0,0,0,0,0,0
"lag tệ hại, văng miết mong fix",0,0,0,2,0,2,0,0,0,0
vào thì không vào được toàn máy trụ lỗi game quá lỗi đề nghị cải thiện nhiều,0,0,0,2,0,2,0,0,0,0
"cái chức năng tố cáo trong game chả thấy cái tác dụng gì luôn, tố cáo hơn chục thằng phá game mà nó cứ báo không có vi phạm trong khi nó phá hết trận luôn mong nhà phát hành game sửa cái",0,0,0,0,2,1,0,2,0,0
"chơi game mà cứ pick sp hỗ trợ nhiều chết có 5 mạng mà bị trừ 4 uy tín không được chơi rank, xàm",0,0,0,0,2,0,0,0,0,0
"lỗi bất định mạng cứ bắt xác nhận xong rồi vào lại vô trận ảo, làm game tôi bị trừ uy tín ảnh hưởng đến người chơi khác",0,0,0,2,0,0,0,0,0,0
này game lag vô cùng,0,0,0,2,0,0,0,0,0,0
game càng ngày càng tệ hại,0,0,0,0,0,0,0,0,0,0
uy tín thì tụt như tụt quần mà đến lúc tố mấy đứa tranh lane thì không được game vô lý vô cùng,0,2,0,0,2,2,0,2,0,0
"game chơi lag đơ máy, dễ văng game, trừ điểm nhiều hơn so với quy định",0,0,0,2,2,0,0,0,0,0
game gì mà tệ hại chạy vạch toàn bị đứng nghỉ mẹ mình đi,0,0,0,2,0,0,0,0,0,0
những hình phạt còn quá nhẹ,0,0,0,0,2,0,0,0,0,0
đang chơi thì bị kích ra rồi bị trừ uy tín là sao,0,0,0,2,2,0,0,0,0,0
game vui và hay,0,0,0,0,0,0,0,0,0,0
game tệ hại ghép trận lệch hạng không lag vô cùng,0,2,0,2,0,0,0,0,0,0
bản giả lập làm trò gì,0,0,0,0,2,2,0,0,0,0
chơi game ghép toàn afk mà afk thua thì không còn bù sao nữa team 4v5 sao đánh trong khi đó đứa afk trừ uy tín thôi còn 4 người kia tuột rank mất sao chả công bằng tí nào,0,2,0,0,2,0,0,2,0,0
"đang bạc kim 3 mà cập nhật xuống vàng 1 là sao, mong giải quyết ạ",0,2,0,0,2,0,0,0,0,0
"game lag quá , lâu lâu ngoài sảnh liên quân lướt với chat kênh thế giới còn bị quay vòng vòng , vô trận chơi bị delay rất khó chịu , không biết lỗi này ai cũng bị không , hay người bị người không , mong admin fix cải thiện lại game cho tối ưu hơn với người chơi .",0,0,0,2,0,1,0,0,0,0
game ghép trận lệch trình vô cùng trận thắng thì feed không thì cũng afk không gánh được,0,2,0,0,0,0,0,2,0,0
sao tôi chơi mà hay bị lỗi vào trận vậy nó ở màn hình load đầy cây mấy phút rồi hiện đang kết nối trong khi mạng không hề yếu và nó như vậy tới khi thoát ra vô lại rồi lại bị tố là afk mong được giải thích,0,0,0,2,0,1,0,0,0,0
sao team afk mà không được bù sao,0,2,0,0,2,0,0,0,0,0
"em sẽ vote 1 sao cho shop cho đến khi nào em không đơ lúc vô trận thì, đã out ra vào lại tệ hại tận 3 lần vì đơ rồi, mà mất luôn cái mvp, win méo được tính sao, vô cùng , shop xem như thế nào chứ wifi nhà em khỏe lắm, nhiều người cũng ý kiến ạ",0,0,0,2,0,2,0,0,0,0
"sáng ghép trận toàn tiểu học, tối ghép trận toàn server",0,2,0,0,0,0,0,2,0,0
game toàn hack làm cả team đứng im chả làm được gì nên khắc phục việc hack,0,2,0,2,0,2,0,2,0,0
dở,0,0,0,0,0,0,0,0,0,0
không xóa được,0,0,0,2,0,0,0,0,0,0
"gà ghép team tệ vô cùng, bên tôi thì toàn mấy thằng chơi như test tướng mức rank ctg không hẳn là quá cao nhưng tôi thấy thua mấy thằng tinh anh còn team bên thì toàn các cựu thách đấu chơi bời gì nữa xóa game",0,2,0,0,0,2,0,2,0,0
toàn bị ghép trận với server tệ hại,0,2,0,0,0,0,0,2,0,0
game tệ hại gì xếp trận như tệ hại vậy?,0,2,0,0,0,0,0,0,0,0
alo anh gà à! gà à gà anh xếp team như cái tệ hại,0,2,0,0,0,2,0,0,0,0
nhà phát hành ghép trận ra toàn tệ hại nhà phát hành không cho được ngẫu nhiên người được à,0,2,0,0,0,1,0,2,0,0
liên quân giờ này càng nặng vấn đề lag và tối thiểu phần chia lane riêng nhưng vẫn tranh chấp tranh giành. hack đủ thứ các kiểu còn cái phần tố cáo vi phạm bằng ai thiệt nó có biết bắt lỗi hay không thì nói thiệt nó tệ hại một cách không thể tả được gặp người tệ hại thì không thể làm được gì cả. mong rằng khắc phục lại có ngày game trở nên không vui cho người chơi như tôi và cả tất cả mọi người cũng có ý kiến giống tôi ...cảm ơn,0,2,0,2,2,1,0,2,0,0
lỗi không vào được game mong game sửa nhanh lỗi này,0,0,0,2,0,1,0,0,0,0
đăng nhập không được luôn,0,0,0,2,0,0,0,0,0,0
game bây giờ tệ hơn rồi vào trận toàn bị ao xong trừ uy tín,0,0,0,2,2,0,0,0,0,0
ghép toàn đồng đội tệ hại,0,2,0,0,0,0,0,2,0,0
"văng game liên tục, khá thất vọng",0,0,0,2,0,0,0,0,0,0
hack map buff bẩn không ghép trận lệch hạng quá nhiều ghép vào toàn hack với mấy thể loại khác,0,2,0,2,0,0,0,2,0,0
chơi tệ hại,0,0,0,0,2,0,0,0,0,0
hệ thống tố cáo cực kỳ tệ hại game ra câu cướp vị trí để trưng nó tranh không cho farm rồi nó tố cáo thì tôi bị tụt uy tín?,0,0,0,0,2,0,0,2,0,0
game chơi cứ lag,0,0,0,2,0,0,0,0,0,0
mong nhà phát hành chỉnh sửa lại chế độ solo 1v1 cho trụ đầu trước 5 phút không thể bị phá đi chứ vô toàn gặp cầm valhein đi đẩy trụ chưa đầy 2 phút là xong một trận không có được một trải nghiệm chơi game gì cả mong nhà phát hành xem xét lại,0,0,0,0,2,1,0,0,0,0
tệ hại tệ hại tệ hại tệ hại tệ hại tệ hại,0,0,0,0,0,0,0,2,0,0
"đăng nhập facebook, garena với google đều không được game tệ hại vô cùng, mạng 4 vạch mạnh như thế vào game ping200. tối đăng nhập xong sáng vào không cho đăng nhập khởi động lại 2 lần cũng không cho vào không biết là lỗi hay gì nhưng điện thoại khác cũng không đăng nhập được bằng facebook. nói chung game chưa chơi được lỗi hơi nhiều",0,0,0,2,0,2,0,0,0,0
không tải được là sao??,0,0,0,2,0,0,0,0,0,0
đăng nhập không được.,0,0,0,2,0,0,0,0,0,0
tôi chỉ việc lên shop mua tài khoản vào phá game . tài khoản nào uy tín thấy nghỉ chơi nữa vô lại hồi uy tín là xong,0,0,0,0,2,0,0,0,0,0
1 sao tại liên quân cập nhật bị lỗi vô trận ảo liên tục không chơi được mong garena sửa lỗi,0,0,0,2,0,2,0,0,0,0
game tệ hại,0,0,0,0,0,0,0,0,0,0
trừ điểm uy tín vô lý...vvv nên tẩy chay game này,0,0,0,0,2,0,0,0,0,0
game dở đã hết sức dùng từ ngữ văn hóa,0,0,0,0,0,0,0,0,0,0
ôi cái game tệ hại,0,0,0,0,0,0,0,0,0,0
"hệ thống ghép trận trúng toàn mấy bé nghỉ hè chỉ số iq tiến hoá ngược chiều kim đồng hồ, 1v5 thì đâu có lên rank được",0,2,0,0,0,0,0,2,0,0
sao đăng nhập bằng facebook không được,0,0,0,2,0,0,0,0,0,0
"ghép toàn server gánh lòi ra, toàn kid tệ hại",0,2,0,0,0,0,0,2,0,0
game lag hóa xóa game tải lại cho bớt lag tải xong đăng nhập lại game thì không mất gì hết chỉ có quân huy là mất sạch cho mình hỏi sao lấy lại được chỉ dùm cái cảm ơn game,0,0,2,2,0,2,0,0,0,0
"giờ chơi game không rank gì cứ bị giật lag ý, chán",0,0,0,2,0,0,0,0,0,0
cập nhật xong không vào được game,0,0,0,2,0,0,0,0,0,0
nhà phát hành ơi sau khi tôi cập nhật game xong là chơi cứ bị mất chữ hoài à mong nhà phát hành chỉnh sửa lại dùm nha,0,0,0,2,0,2,0,0,0,0
"game tệ hại, mỗi lần vào game thì cứ bị out màn hình và bị tố cáo là xác nhập muộn??? các",0,0,0,2,2,0,0,0,0,0
chán,0,0,0,0,0,0,0,0,0,0
chán chả buồn nói. nhìn rank nhìn thông thạo rồi xem luôn cả câu gáy tưởng thế nào thì ra cũng chỉ là những con gà bú win.,0,2,0,0,0,0,0,2,0,0
"game tệ hại, chế độ ghép chưa được tối ưu",0,2,0,0,0,0,0,0,0,0
game chơi mấy trận mà không thấy được cái skin là sao ??,2,0,0,0,0,0,0,0,0,0
game hơi nặng,0,0,0,2,0,0,0,0,0,0
cập nhật rồi lag vô cùng,0,0,0,2,0,0,0,0,0,0
cứ nerf flo,0,0,0,0,2,0,0,0,2,0
tự nhiên vô game bị cấm à mong game sửa lỗi game,0,0,0,2,0,1,0,0,0,0
game chơi ghép thì hãm tố cáo không được team phạm lỗi một đống không tố cáo được mình không phạm lỗi thì tố cáo được mẹ đúng game tệ hại nạp phí tiền vô cùng,0,2,2,0,2,0,0,2,0,0
tệ hại garena game toàn buff bẩn,0,2,0,0,0,0,0,0,0,0
trừ uy tín vô cớ đang chơi rank với người chuyển sang bot xong ao ra vô lại thì tố cáo game như tệ hại,0,2,0,2,2,0,0,0,0,0
game cập nhật xong chơi không được,0,0,0,2,0,0,0,0,0,0
sao không vô được game thế,0,0,0,2,0,0,0,0,0,0
"đề nghị garena chỉnh lại phần nút bấm,cứ đang đánh thì nút lại bị đơ",0,0,0,2,2,1,0,0,0,0
ghép trận tệ hại,0,2,0,0,0,0,0,2,0,0
game tệ hại ghép tôi với mấy thằng trình biết chuỗi thua 30 rồi tốn chục tiếng của tôi không đổi lại được cái gì tốt nhất không nên tải game,0,2,0,0,0,0,0,2,0,0
game kiểu có mấy thành phần tệ hại vô cùng game chơi vui mà cứ chửi rồi phá game mà tố cáo thì không phát hiện hành vi,0,0,0,0,0,2,0,2,0,0
"đùa lúc vô trận chạy hết thanh nó lỗi hiện đang kết nối bắt xóa vô lại rank cũng bị vậy mấy tháng rồi không sửa đi , mạng đầy cây mà vẫn vậy không biết garena làm ăn sao có cái lỗi mãi không sửa",0,0,0,2,0,2,0,0,0,0
lag cực,0,0,0,2,0,0,0,0,0,0
nhà phát hành toàn cho người chơi gặp đối thủ mạnh như tuyển thủ thế mà ai chịu được gặp 10 cả 10 trận đều thua địch như tuyển thủ có mà không chịu nổi,0,2,0,0,0,2,0,0,0,0
"lúc vào trận thì cứ không vào được bị văng 3,4 lần xong không chơi được nữa",0,0,0,2,0,0,0,0,0,0
garena làm game càng làm càng tệ hại,0,0,0,0,0,2,0,0,0,0
ghép trận tệ hại thua không,0,2,0,0,0,0,0,0,0,0
tạm máy không tệ hại lắm còn chấp nhận được,0,0,0,1,0,0,0,0,0,0
"game xếp đội hình không hợp lí chỉ chọn đại người chơi không xác định năng lực chỉ lấy cho đủ đội hình, tệ",0,2,0,0,0,0,0,0,0,0
game dạo này lỗi quá mong nhà phát hành sửa lại,0,0,0,2,0,1,0,0,0,0
còn nhiều lỗi gây ức chế cho người chơi,0,0,0,2,0,0,0,0,0,0
"game tệ hại, ăn lắm mb còn vào lại thì cứ tải, đang chơi thì cứ bị thoát, phá game tố cáo thì không tính",0,0,0,2,2,2,0,2,0,0
ghép trận quá tệ trận nào cũng gặp toàn lũ tệ hại,0,2,0,0,0,0,0,2,0,0
game gì để hack map nó lộng hành không fix được chắc thành die game,0,0,0,0,0,2,0,2,0,0
game tệ hại tự nhiên không đăng nhập được nó cứ kêu là cập nhật thất bại thoát đi vô lại mấy lần mà vẫn không được mong sửa lại giúp,0,0,0,2,0,1,0,0,0,0
game ghép trận tệ hại,0,2,0,0,0,0,0,0,0,0
mùa này chơi team afk 1 người thì cả nhóm đều mất sao. chơi xuất sắc cũng bị mất sao. chơi vừa kết thúc trận thì bắt mở gương thưởng một lần 2 đến 3 lần quá mất thời gian và dung lượng. mong nhà phát hành xem xét và đề chỉnh lại,0,2,0,2,2,2,0,0,0,0
"sao mỗi lần cập nhập ,phiên bản mới,lại tải tài nguyên lại từ đầu. có thể sửa lỗi này không.rất là mất thời gian,vả lại mỗi lần tải hết về thì phải chờ đợi,nếu cố tình vào chơi thì bị lag và giật.",0,0,0,2,2,2,0,0,0,0
game ghép trận toàn đâu đâu không có chiến thuật chơi rồi đòi người khác chơi như thần,0,2,0,0,0,0,0,2,0,0
chơi cứ bị tuột uy tín,0,0,0,0,2,0,0,0,0,0
vô không được nó không cho vô mà nó còn không cho vô nữa thông không vô được đâu game gì mà ghét,0,0,0,2,0,0,0,0,0,0
game cho sài thử skin rất nhiều toàn test skin trong rank đề nghị ngừng việc chơi thử skin trong rank,1,2,0,0,2,2,0,0,0,0
2 tháng 4 không thể đăng nhập bằng garena à . vậy là tự nhiên mất tài khoản luôn.,0,0,0,2,0,0,0,0,0,0
cập nhật hơi lâu nha em tệ hại tệ hại,0,0,0,2,0,2,0,0,0,0
lỗi không vào được game,0,0,0,2,0,0,0,0,0,0
game xàm sở,0,0,0,0,0,0,0,0,0,0
game tệ hại bao giờ sập nhỉ ?,0,0,0,0,0,0,0,0,0,0
tệ hại mẹ mày giám đổi con azeka của tao thành con gái bằng cách gắn thêm vú với vô thì chết mày với tao con gà tệ hại chết tiệt,0,0,0,0,0,0,0,0,2,0
game vô không được nha mong game sửa lại,0,0,0,2,0,0,0,0,0,0
game đăng nhập thì văng vô cùng tệ hại,0,0,0,2,0,0,0,0,0,0
"game không cho vào chơi,thoát ra hoài,đề nghị sửa lỗi để người chơi đăng nhập được",0,0,0,2,0,1,0,0,0,0
"hệ thống quá buồn cười, một người afk nửa trận mà không tố cáo được",0,0,0,0,2,0,0,2,0,0
"tệ hại hiểu ghép trận kiểu gì? trình giờ lệch vô cùng, đồng đội toàn feed 9 10 mạng thì chơi kiểu tệ hại gì??? cái cơ chế tố cáo thì lỗi vô cùng, có cái tổng kết sau trận cũng lâu. lúc nào cập nhật bản mới cũng phải tải lại??? rồi chi vậy?? thấy chả khác gì lúc đầu, trong khi game khác người ta tối ưu lại dữ liệu cũ.",0,2,0,2,2,2,0,2,0,0
ức chế vô cùng trận cuối lên rank toàn thua,0,2,0,0,0,0,0,0,0,0
"đồng đội thì afk phá game, thua vẫn bị trừ sao",0,0,0,0,2,0,0,2,0,0
"liên quân kiểu gì vậy mạng đẩy vạch thì cho nó còn 1 vạch còn team đánh đã gây ức chế rồi còn chửi lại còn hay tranh đường và lỗi cực nhiều, tố cáo thì không bị trừ uy tín còn giúp đỡ cho team thì lại bảo là phá game bị trừ uy tín mong nhà phát hành xử lí những việc như này",0,2,0,2,0,2,0,2,0,0
game hay giật lag đồ họa chơi không mượt khó chịu rank kim cương đi lẻ mà còn ghép được tinh anh cao thủ thì chịu,2,2,0,2,0,0,0,0,0,0
"game quá lag, lâu lâu chơi thì cứ bị giựt mong game sửa lỗi",0,0,0,2,0,1,0,0,0,0
solo mà đẩy 1 trụ là win trả lại như xưa đi,0,0,0,0,2,0,0,0,0,0
lỗi không chịu khắc phục,0,0,0,2,0,2,0,0,0,0
văng game không vào được xong trừ uy tín của người chơi hệ thống làm thế đấy văng 2 trận liên tục xong trừ người chơi 16 uy tín thì chơi game kiểu gì?,0,0,0,2,2,2,0,0,0,0
mẹ nó cứ afk làm rank tao bay luôn á,0,0,0,0,0,0,0,2,0,0
